hotel;datetime;tempmax;tempmin;temp;precip;precipprob;windgust;windspeed;conditions;cloudcover
City Hotel;2015-07-01;23,8;17,4;19,8;2,986;100;32,4;21,7;"Rain; Partially cloudy";52,2
City Hotel;2015-07-02;26,2;16,0;20,6;0,0;0;28,8;21,5;Partially cloudy;27,1
City Hotel;2015-07-03;26,0;16,1;20,9;0,0;0;0,0;24,4;Clear;8,3
City Hotel;2015-07-04;29,2;18,9;22,7;0,0;0;32,4;21,7;Partially cloudy;38,7
City Hotel;2015-07-05;27,4;17,8;21,8;0,0;0;36,0;27,8;Partially cloudy;43,9
City Hotel;2015-07-06;30,8;16,8;22,6;0,0;0;32,4;28,1;Partially cloudy;55,7
City Hotel;2015-07-07;29,1;18,5;23,0;0,0;0;42,3;28,5;Partially cloudy;28,7
City Hotel;2015-07-08;27,8;17,6;22,0;0,0;0;42,6;24,8;Partially cloudy;37,2
City Hotel;2015-07-09;26,6;17,2;21,3;0,0;0;36,0;21,3;Partially cloudy;26,5
City Hotel;2015-07-10;25,2;17,8;20,5;0,0;0;46,2;27,1;Partially cloudy;47,7
City Hotel;2015-07-11;27,7;17,7;21,5;0,0;0;48,2;31,9;Partially cloudy;26,6
City Hotel;2015-07-12;26,4;16,9;20,7;0,0;0;48,2;31,3;Partially cloudy;31,4
City Hotel;2015-07-13;28,9;17,1;22,1;0,0;0;32,4;23,4;Partially cloudy;21,7
City Hotel;2015-07-14;30,5;17,6;22,8;0,0;0;28,8;18,1;Partially cloudy;34,2
City Hotel;2015-07-15;31,5;17,9;22,7;0,0;0;39,6;21,7;Partially cloudy;31,8
City Hotel;2015-07-16;31,3;17,8;23,6;0,0;0;39,6;27,9;Clear;18,2
City Hotel;2015-07-17;29,4;20,0;23,6;0,0;0;32,4;25,5;Partially cloudy;34,2
City Hotel;2015-07-18;28,6;19,0;23,4;0,0;0;32,4;24,0;Partially cloudy;53,0
City Hotel;2015-07-19;28,9;19,5;23,4;0,0;0;28,8;21,5;Partially cloudy;42,7
City Hotel;2015-07-20;29,8;20,7;24,4;0,0;0;36,0;24,8;Partially cloudy;47,0
City Hotel;2015-07-21;29,0;20,3;24,0;0,0;0;32,4;25,1;Partially cloudy;33,4
City Hotel;2015-07-22;27,8;20,0;23,2;0,0;0;45,6;31,9;Clear;7,7
City Hotel;2015-07-23;29,4;18,3;23,3;0,0;0;46,4;28,2;Clear;9,8
City Hotel;2015-07-24;26,0;19,2;22,5;0,015;100;47,6;27,9;"Rain; Partially cloudy";59,4
City Hotel;2015-07-25;27,4;17,0;21,2;0,0;0;39,6;31,5;Clear;19,2
City Hotel;2015-07-26;29,8;17,2;23,4;0,0;0;43,2;28,4;Clear;10,7
City Hotel;2015-07-27;28,5;19,6;23,2;0,0;0;53,6;35,0;Clear;17,3
City Hotel;2015-07-28;28,1;18,4;22,8;0,0;0;53,6;28,6;Clear;13,8
City Hotel;2015-07-29;28,7;19,1;23,6;0,0;0;51,8;27,7;Partially cloudy;42,1
City Hotel;2015-07-30;28,4;21,6;23,8;0,001;100;36,0;30,9;"Rain; Partially cloudy";60,5
City Hotel;2015-07-31;25,9;19,3;22,0;0,147;100;57,6;32,1;"Rain; Partially cloudy";65,2
City Hotel;2015-08-01;30,1;18,1;23,0;0,0;0;39,6;21,8;Partially cloudy;28,1
City Hotel;2015-08-02;31,9;17,6;23,6;0,0;0;0,0;18,2;Clear;3,4
City Hotel;2015-08-03;29,3;18,2;23,0;0,0;0;39,6;31,4;Partially cloudy;28,6
City Hotel;2015-08-04;27,0;17,0;21,8;0,0;0;28,8;23,8;Partially cloudy;21,1
City Hotel;2015-08-05;29,5;15,9;22,0;0,0;0;32,4;21,5;Clear;9,1
City Hotel;2015-08-06;30,8;19,5;23,7;0,0;0;39,6;32,0;Clear;17,8
City Hotel;2015-08-07;25,7;18,5;21,2;0,0;0;55,4;35,4;Partially cloudy;38,3
City Hotel;2015-08-08;29,1;17,0;22,4;0,0;0;54,0;31,3;Partially cloudy;57,2
City Hotel;2015-08-09;35,0;19,5;26,8;0,0;0;21,6;18,0;Clear;10,7
City Hotel;2015-08-10;34,1;19,5;26,3;0,0;0;32,4;21,6;Clear;14,6
City Hotel;2015-08-11;28,0;18,8;21,9;0,0;0;32,4;21,5;Partially cloudy;46,8
City Hotel;2015-08-12;25,2;18,6;21,4;0,0;0;36,0;24,3;Partially cloudy;35,6
City Hotel;2015-08-13;24,1;17,6;20,1;0,0;0;39,6;25,2;Partially cloudy;52,7
City Hotel;2015-08-14;24,1;16,0;19,6;0,0;0;86,4;25,2;Partially cloudy;34,2
City Hotel;2015-08-15;26,2;17,3;21,2;0,0;0;36,0;18,9;Partially cloudy;39,4
City Hotel;2015-08-16;26,2;18,6;21,3;0,0;0;32,4;17,6;Partially cloudy;69,6
City Hotel;2015-08-17;25,1;18,8;20,9;0,0;0;40,7;28,3;Partially cloudy;57,2
City Hotel;2015-08-18;26,5;17,9;21,4;0,0;0;53,6;28,6;Partially cloudy;37,9
City Hotel;2015-08-19;31,1;17,1;23,1;0,0;0;21,6;24,1;Clear;7,5
City Hotel;2015-08-20;33,8;19,3;26,0;0,0;0;36,0;21,8;Clear;14,5
City Hotel;2015-08-21;31,0;20,1;24,5;0,0;0;32,4;27,8;Partially cloudy;20,7
City Hotel;2015-08-22;26,7;19,1;21,6;0,0;0;37,1;21,6;Partially cloudy;71,2
City Hotel;2015-08-23;24,5;16,7;20,1;2,102;100;39,6;28,6;"Rain; Partially cloudy";53,0
City Hotel;2015-08-24;23,7;16,8;19,9;0,003;100;39,6;21,3;"Rain; Partially cloudy";35,9
City Hotel;2015-08-25;26,5;16,1;21,1;0,0;0;33,5;25,2;Clear;7,0
City Hotel;2015-08-26;26,7;17,8;21,9;0,0;0;32,4;24,2;Partially cloudy;40,9
City Hotel;2015-08-27;26,9;18,9;21,9;0,0;0;28,8;24,5;Partially cloudy;49,7
City Hotel;2015-08-28;29,2;20,7;24,1;0,0;0;32,4;24,7;Partially cloudy;35,2
City Hotel;2015-08-29;31,9;18,9;24,8;0,0;0;32,4;21,2;Clear;16,5
City Hotel;2015-08-30;29,2;20,4;24,1;0,0;0;36,0;28,5;Partially cloudy;36,4
City Hotel;2015-08-31;27,4;20,7;22,8;0,0;0;32,4;24,5;Partially cloudy;63,5
City Hotel;2015-09-01;25,6;18,6;21,1;0,0;0;32,4;25,0;Partially cloudy;38,8
City Hotel;2015-09-02;23,5;17,3;19,7;0,0;0;40,7;25,2;Partially cloudy;44,1
City Hotel;2015-09-03;23,0;17,1;19,0;0,0;0;39,6;30,6;Partially cloudy;37,2
City Hotel;2015-09-04;23,1;16,0;18,5;0,0;0;44,6;28,3;Partially cloudy;38,6
City Hotel;2015-09-05;22,9;15,6;18,6;0,0;0;32,4;21,3;Partially cloudy;24,5
City Hotel;2015-09-06;28,5;14,8;21,2;0,0;0;28,8;18,1;Clear;14,8
City Hotel;2015-09-07;29,0;17,8;23,1;0,0;0;37,1;21,5;Clear;14,5
City Hotel;2015-09-08;28,6;19,6;23,3;0,0;0;28,8;21,0;Partially cloudy;58,1
City Hotel;2015-09-09;25,7;16,2;20,7;0,0;0;28,8;21,6;Partially cloudy;58,3
City Hotel;2015-09-10;24,1;16,5;19,9;0,0;0;29,5;21,3;Partially cloudy;39,3
City Hotel;2015-09-11;25,2;15,3;19,8;0,376;100;28,8;21,3;"Rain; Partially cloudy";41,8
City Hotel;2015-09-12;24,6;17,3;20,0;0,0;0;32,4;21,6;Partially cloudy;54,7
City Hotel;2015-09-13;23,5;15,9;18,8;0,967;100;50,0;32,5;"Rain; Partially cloudy";57,2
City Hotel;2015-09-14;22,6;16,3;18,8;0,0;0;36,0;14,6;Partially cloudy;43,1
City Hotel;2015-09-15;21,6;15,8;18,9;0,698;100;50,4;32,7;"Rain; Partially cloudy";77,0
City Hotel;2015-09-16;23,7;16,2;19,7;2,07;100;54,0;39,3;"Rain; Partially cloudy";66,3
City Hotel;2015-09-17;23,3;14,1;18,0;0,473;100;25,2;18,1;"Rain; Partially cloudy";36,0
City Hotel;2015-09-18;24,7;14,8;19,0;0,0;0;36,0;24,7;Partially cloudy;22,6
City Hotel;2015-09-19;28,6;16,6;22,2;0,0;0;40,7;21,4;Clear;13,5
City Hotel;2015-09-20;29,8;17,5;23,2;0,0;0;38,9;18,0;Clear;4,6
City Hotel;2015-09-21;29,0;16,8;22,5;0,0;0;0,0;14,6;Partially cloudy;44,4
City Hotel;2015-09-22;22,5;15,6;18,3;0,0;0;39,6;22,0;Partially cloudy;25,7
City Hotel;2015-09-23;25,6;15,8;19,6;0,0;0;39,6;21,8;Clear;19,1
City Hotel;2015-09-24;25,7;15,9;19,9;0,0;0;0,0;18,2;Partially cloudy;20,5
City Hotel;2015-09-25;25,0;15,9;19,8;0,0;0;0,0;18,2;Partially cloudy;27,3
City Hotel;2015-09-26;26,6;15,6;19,8;1,06;100;0,0;21,6;"Rain; Partially cloudy";20,5
City Hotel;2015-09-27;27,9;15,5;20,9;0,0;0;31,7;20,5;Clear;6,5
City Hotel;2015-09-28;26,4;16,1;21,2;0,0;0;0,0;11,5;Clear;9,5
City Hotel;2015-09-29;25,4;18,1;21,0;0,291;100;33,5;17,6;"Rain; Partially cloudy";33,2
City Hotel;2015-09-30;26,7;16,3;20,5;0,0;0;32,4;21,7;Partially cloudy;32,9
City Hotel;2015-10-01;27,7;16,6;21,1;0,0;0;42,5;17,6;Partially cloudy;31,8
City Hotel;2015-10-02;25,2;17,1;20,6;0,0;0;31,7;14,5;Partially cloudy;53,1
City Hotel;2015-10-03;23,5;16,6;19,7;0,0;0;25,2;21,5;Partially cloudy;54,7
City Hotel;2015-10-04;24,6;20,0;21,7;4,052;100;57,6;36,4;"Rain; Partially cloudy";79,5
City Hotel;2015-10-05;23,5;18,1;20,6;16,509;100;64,8;42,6;"Rain; Partially cloudy";89,9
City Hotel;2015-10-06;21,1;16,5;18,7;0,477;100;39,6;24,4;"Rain; Partially cloudy";51,6
City Hotel;2015-10-07;20,4;15,3;17,6;0,0;0;32,4;21,8;Partially cloudy;42,7
City Hotel;2015-10-08;22,5;14,6;17,5;0,0;0;32,4;21,2;Partially cloudy;33,2
City Hotel;2015-10-09;20,8;13,5;16,6;0,0;0;31,7;18,2;Partially cloudy;47,5
City Hotel;2015-10-10;19,0;15,8;17,4;15,43;100;43,2;21,8;"Rain; Partially cloudy";79,9
City Hotel;2015-10-11;20,6;17,4;18,6;1,536;100;32,4;24,4;"Rain; Partially cloudy";87,0
City Hotel;2015-10-12;20,1;17,4;18,4;13,919;100;39,6;28,6;"Rain; Partially cloudy";69,6
City Hotel;2015-10-13;22,8;17,2;19,7;2,273;100;43,0;19,7;"Rain; Partially cloudy";66,4
City Hotel;2015-10-14;22,9;16,3;19,6;0,0;0;28,8;18,1;Clear;15,8
City Hotel;2015-10-15;24,2;16,0;19,0;0,0;0;31,7;14,4;Partially cloudy;29,1
City Hotel;2015-10-16;21,3;16,3;18,9;0,0;0;0,0;10,8;Partially cloudy;81,5
City Hotel;2015-10-17;19,9;17,3;18,6;10,675;100;86,4;53,5;"Rain; Partially cloudy";52,0
City Hotel;2015-10-18;19,6;16,2;17,6;22,367;100;39,6;21,3;"Rain; Partially cloudy";56,6
City Hotel;2015-10-19;19,6;14,8;17,3;0,779;100;32,4;25,0;"Rain; Partially cloudy";67,3
City Hotel;2015-10-20;24,1;17,1;20,0;2,964;100;36,0;31,7;"Rain; Partially cloudy";57,9
City Hotel;2015-10-21;22,2;15,8;18,9;0,011;100;51,8;25,0;Rain;13,3
City Hotel;2015-10-22;22,2;15,0;18,3;0,0;0;35,3;14,7;Partially cloudy;26,6
City Hotel;2015-10-23;21,9;14,4;17,8;0,0;0;27,7;10,6;Partially cloudy;64,6
City Hotel;2015-10-24;17,8;16,3;17,0;2,013;100;44,6;14,0;"Rain; Partially cloudy";77,3
City Hotel;2015-10-25;17,1;15,0;16,3;15,416;100;33,5;14,4;"Rain; Partially cloudy";87,0
City Hotel;2015-10-26;20,5;12,7;16,9;44,388;100;36,0;25,1;"Rain; Partially cloudy";69,9
City Hotel;2015-10-27;19,1;12,8;15,2;0,636;100;36,8;27,9;"Rain; Partially cloudy";49,2
City Hotel;2015-10-28;20,3;14,1;16,9;0,168;100;46,8;24,8;"Rain; Partially cloudy";50,9
City Hotel;2015-10-29;22,2;16,9;18,5;0,095;100;32,4;21,7;"Rain; Partially cloudy";58,0
City Hotel;2015-10-30;20,1;15,8;17,6;0,195;100;32,4;25,3;"Rain; Partially cloudy";66,7
City Hotel;2015-10-31;18,9;12,6;15,6;10,816;100;55,4;31,5;"Rain; Partially cloudy";54,4
City Hotel;2015-11-01;17,8;12,9;15,0;8,249;100;0,0;24,8;"Rain; Partially cloudy";59,5
City Hotel;2015-11-02;16,6;13,6;15,1;0,186;100;40,7;21,5;"Rain; Partially cloudy";77,8
City Hotel;2015-11-03;19,6;13,6;16,8;0,001;100;0,0;21,5;"Rain; Partially cloudy";58,5
City Hotel;2015-11-04;20,3;16,3;17,6;16,284;100;39,6;24,4;"Rain; Partially cloudy";68,1
City Hotel;2015-11-05;20,8;16,9;18,3;2,521;100;21,6;14,6;"Rain; Partially cloudy";87,4
City Hotel;2015-11-06;22,6;16,9;19,2;0,0;0;0,0;7,5;Partially cloudy;50,7
City Hotel;2015-11-07;23,6;16,4;19,7;0,0;0;48,2;14,4;Clear;9,9
City Hotel;2015-11-08;22,9;15,8;18,7;0,0;0;35,3;11,1;Clear;6,5
City Hotel;2015-11-09;22,7;15,5;19,0;0,0;0;42,5;14,2;Clear;17,1
City Hotel;2015-11-10;21,6;15,0;18,1;0,0;0;29,5;14,5;Partially cloudy;20,9
City Hotel;2015-11-11;21,7;14,0;17,3;0,0;0;33,5;13,9;Partially cloudy;22,5
City Hotel;2015-11-12;20,9;13,9;16,6;0,0;0;27,7;14,0;Partially cloudy;51,1
City Hotel;2015-11-13;19,7;14,3;16,6;0,0;0;24,1;14,5;Partially cloudy;44,5
City Hotel;2015-11-14;19,7;13,1;16,1;0,0;0;38,9;17,9;Clear;13,5
City Hotel;2015-11-15;20,2;13,1;16,0;0,0;0;31,7;14,0;Clear;19,4
City Hotel;2015-11-16;19,9;13,3;15,8;0,0;0;18,0;14,1;Partially cloudy;55,6
City Hotel;2015-11-17;18,7;12,1;15,4;0,0;0;35,3;14,2;Clear;15,5
City Hotel;2015-11-18;18,7;12,4;15,5;0,0;0;37,1;14,6;Partially cloudy;27,5
City Hotel;2015-11-19;19,4;12,8;15,5;0,0;0;33,5;10,6;Partially cloudy;26,4
City Hotel;2015-11-20;19,9;12,2;15,3;0,0;0;0,0;14,3;Partially cloudy;43,2
City Hotel;2015-11-21;17,0;11,7;14,8;0,326;100;61,2;32,5;"Rain; Partially cloudy";49,6
City Hotel;2015-11-22;15,0;9,8;11,7;1,7;100;50,4;21,7;"Rain; Partially cloudy";43,0
City Hotel;2015-11-23;14,0;10,1;11,7;0,003;100;44,6;24,8;Rain;11,8
City Hotel;2015-11-24;14,8;7,0;11,6;0,0;0;36,0;21,7;Partially cloudy;39,5
City Hotel;2015-11-25;17,8;12,1;14,8;0,0;0;51,8;25,0;Partially cloudy;43,2
City Hotel;2015-11-26;18,6;13,3;15,4;0,0;0;57,6;25,4;Partially cloudy;21,0
City Hotel;2015-11-27;19,2;13,8;15,5;0,0;0;36,0;25,1;Partially cloudy;24,2
City Hotel;2015-11-28;18,1;12,6;14,5;0,0;0;21,6;25,1;Clear;18,0
City Hotel;2015-11-29;17,0;10,9;13,7;0,0;0;0,0;17,5;Clear;0,0
City Hotel;2015-11-30;15,6;9,2;12,5;0,0;0;51,8;17,7;Clear;16,6
City Hotel;2015-12-01;15,4;10,0;12,8;0,005;100;21,6;14,2;"Rain; Partially cloudy";70,0
City Hotel;2015-12-02;16,3;11,8;13,9;0,0;0;35,3;10,8;Partially cloudy;63,6
City Hotel;2015-12-03;18,9;10,2;13,9;0,011;100;29,5;14,1;"Rain; Partially cloudy";51,6
City Hotel;2015-12-04;17,3;12,9;15,0;0,0;0;42,5;17,6;Partially cloudy;81,8
City Hotel;2015-12-05;19,6;11,6;14,4;0,0;0;0,0;13,5;Partially cloudy;20,8
City Hotel;2015-12-06;13,5;9,8;11,8;0,005;100;0,0;10,7;"Rain; Partially cloudy";73,1
City Hotel;2015-12-07;15,6;12,8;13,9;0,695;100;25,2;10,7;"Rain; Partially cloudy";70,8
City Hotel;2015-12-08;16,8;11,0;14,1;0,001;100;27,7;17,2;"Rain; Partially cloudy";71,4
City Hotel;2015-12-09;16,3;12,3;14,4;0,0;0;40,7;24,2;Overcast;92,0
City Hotel;2015-12-10;16,1;13,5;14,7;0,0;0;37,1;21,3;Partially cloudy;86,2
City Hotel;2015-12-11;14,8;11,1;13,2;0,0;0;27,7;20,9;Partially cloudy;87,4
City Hotel;2015-12-12;17,7;11,3;14,0;0,095;100;42,5;14,3;"Rain; Partially cloudy";55,5
City Hotel;2015-12-13;18,1;11,8;14,2;0,669;100;64,8;32,2;"Rain; Partially cloudy";79,0
City Hotel;2015-12-14;17,9;14,7;16,4;2,036;100;57,9;32,9;"Rain; Partially cloudy";76,6
City Hotel;2015-12-15;21,0;15,8;17,8;0,011;100;50,0;25,7;"Rain; Partially cloudy";70,2
City Hotel;2015-12-16;18,0;11,7;14,4;0,0;0;36,0;17,7;Partially cloudy;79,3
City Hotel;2015-12-17;19,2;11,4;15,2;0,0;0;28,8;18,1;Partially cloudy;79,4
City Hotel;2015-12-18;20,4;14,3;16,3;0,0;0;32,9;14,9;Partially cloudy;67,5
City Hotel;2015-12-19;19,6;11,4;15,5;0,0;0;50,4;29,2;Partially cloudy;59,0
City Hotel;2015-12-20;18,4;11,6;14,6;0,565;100;0,0;24,2;"Rain; Partially cloudy";30,6
City Hotel;2015-12-21;12,1;8,5;10,4;0,0;0;0,0;13,9;Partially cloudy;41,7
City Hotel;2015-12-22;9,4;7,0;7,8;0,015;100;21,6;21,2;"Rain; Overcast";92,1
City Hotel;2015-12-23;10,4;7,0;8,6;0,0;0;0,0;14,1;Overcast;90,3
City Hotel;2015-12-24;13,4;8,6;10,7;0,0;0;27,7;10,7;Partially cloudy;82,9
City Hotel;2015-12-25;15,2;9,4;12,0;0,005;100;40,7;14,5;"Rain; Partially cloudy";58,9
City Hotel;2015-12-26;15,6;9,2;12,2;0,095;100;0,0;14,2;"Rain; Partially cloudy";67,4
City Hotel;2015-12-27;16,6;9,2;13,2;0,1;100;43,2;32,1;"Rain; Partially cloudy";85,6
City Hotel;2015-12-28;17,6;11,9;15,3;7,481;100;57,6;35,9;"Rain; Partially cloudy";75,7
City Hotel;2015-12-29;17,0;10,5;13,3;0,009;100;0,0;14,5;"Rain; Partially cloudy";37,4
City Hotel;2015-12-30;17,9;12,5;15,0;1,779;100;43,2;28,6;"Rain; Partially cloudy";81,9
City Hotel;2015-12-31;16,0;11,7;13,5;0,098;100;0,0;10,5;"Rain; Partially cloudy";66,8
City Hotel;2016-01-01;18,1;11,8;14,1;4,96;100;63,0;42,4;"Rain; Partially cloudy";69,9
City Hotel;2016-01-02;16,3;11,0;13,2;0,005;100;0,0;10,9;"Rain; Partially cloudy";40,9
City Hotel;2016-01-03;16,4;12,8;15,1;5,748;100;50,4;31,7;"Rain; Partially cloudy";81,4
City Hotel;2016-01-04;17,2;12,6;15,5;15,091;100;59,4;42,3;"Rain; Partially cloudy";85,5
City Hotel;2016-01-05;13,0;9,4;10,9;2,631;100;68,4;28,5;"Rain; Partially cloudy";53,8
City Hotel;2016-01-06;15,2;9,3;12,2;1,927;100;50,4;31,7;"Rain; Partially cloudy";61,1
City Hotel;2016-01-07;16,1;14,4;15,1;7,287;100;47,2;34,8;"Rain; Partially cloudy";89,5
City Hotel;2016-01-08;16,6;12,4;14,9;9,519;100;49,3;35,0;"Rain; Partially cloudy";87,1
City Hotel;2016-01-09;16,1;10,2;13,4;3,833;100;63,0;38,6;"Rain; Partially cloudy";57,1
City Hotel;2016-01-10;16,3;13,7;15,4;8,661;100;68,4;43,0;"Rain; Partially cloudy";81,6
